1607225509947473947	[6,11144]	[1,1]
1607381129887011310	[2,19,10739,10740,10741,10742,10744,10745,10747,10767,10785,10836,10900,10901,10903,10904,10905,10906,10907,11076,11148,15276,15911,15918,15922,15930,15955,15958,15970]	[79,42,14,5,2,17,14,5,9,17,2,3,67,56,11,5,2,1,43,1,1,81,9,11,5,31,1,6,63]
1607593375236914239	[1,6,9,13,10278,10298,11144,11146,15276,15929,15932,15935,15942,15952,15957,15959,15985]	[2,119,1,9,2,2,119,3,19,2,12,3,1,1,9,1,2]
1607774564580307395	[1,2,9,13,19,10740,10816,10900,11055,11101,11104,15276,15922,15929,15970,15973]	[1,78,1,1,1,1,1,78,1,1,1,7,1,1,5,1]
1608084284788214134	[2,6,8,11033,11144,15276,15911,15931,15932,15936,15953,15958,15963,16442,16453]	[2,295,2,2,295,9,2,1,1,2,1,6,1,1,1]
1608136220854081953	[6,11144]	[2,2]
1608157796737495198	[15276,15958]	[1,1]
1608214975112687626	[15276,15912,15931,15958]	[4,2,2,2]
1608352611434972024	[15276,15912,15959]	[17,17,3]
1608862426143348116	[6,11144,11146,15276,15932,15935,15959,15960]	[38,38,6,17,14,6,16,16]
1608948785768138352	[15276,15937,15958,15971,15975,16440,16441,16443]	[4,1,4,1,1,1,1,1]
1609033483390234894	[6,13,11144,15276,15932,15957,15959,15960]	[16,1,16,5,1,1,4,4]
1609383863131180100	[2,10900,15276,15931,15958]	[1,1,1,1,1]
1609398225081654293	[6,13,11142,11144,11146,15276,15932,15935,15954,15957,15958]	[3,5,1,1,1,11,2,1,1,5,4]
1609490090351324761	[3,6,10222,10223,11142,11144,15276,15913,15932,15954,15958,15959,15960,15971,15975,16440,16441]	[1,74,1,1,21,53,35,1,19,19,13,2,2,1,1,1,1]
1609635811590661840	[6,13,11144,15276,15932,15957,15978]	[38,7,38,8,7,7,1]
1609661184604781559	[6,11144,11146,15276,15932,15935]	[9,4,5,5,5,4]
1610289574699857015	[9,11047,11110]	[9,9,9]
1610340555661089846	[2,10900,15276,15970]	[4,4,4,4]
1610358560505534384	[6,11146,15276,15932,15935]	[14,14,14,14,14]
