2910014186612620540	[6,11144]	[13,13]
2910187523355394140	[6,11144,11146,15276,15932,15935,15953]	[9,9,1,2,1,1,1]
2910361511879631374	[1,6,14,10274,10697,11144,15276,15923,15943,15958,16002]	[3,1,2,3,2,1,24,2,2,20,2]
2910679311313207705	[6,11146,15276,15932,15935]	[5,5,5,5,5]
2910697482919488960	[1,2,11,10274,10900,11060,15276,15928,15945,15958,15963,15971,15980,16002,16440,16442]	[1,3,1,1,3,1,18,8,1,9,4,3,1,1,3,4]
2910705797584554149	[2,6,8,9,19,10742,10767,10900,10901,10906,11033,11144,11146,15276,15911,15917,15932,15935,15936,15942,15955,15958,15963,15970,15978,15992,16442,16455,16457]	[3,173,1,5,1,1,1,1,1,1,2,173,1,17,1,1,6,1,2,5,1,3,1,1,3,1,1,1,1]
2910776092749078874	[6,11144,15276,15932,15958,15963,15978,16442]	[36,36,2,1,1,1,1,1]
2910851222856144923	[6,13,11144,15276,15932,15957]	[4,1,4,1,1,1]
2910931847166712171	[11,11060,15276,15958]	[1,1,2,2]
2911079864635373184	[6,11144]	[4,4]
2911129306066969818	[1,6,9,11050,11053,11146,15276,15929,15931,15935,15942,15958,15971,16440,16446]	[1,2,4,4,4,2,10,1,5,2,2,7,2,2,2]
2911176760744687972	[6,19,11076,11144,11148,15276,15958]	[1,1,1,1,1,5,5]
2911358982958177561	[9,10603,11050,11051,11108]	[3,3,3,3,3]
2911467784704204409	[15276,15912,15937,15941,15975]	[7,3,3,1,3]
2911482272257163939	[2,6,9,10902,10910,11144,11146,15276,15932,15935,15942,15948,15956,15958,15963,15969,15971,15975,15978,16440,16442]	[1,31,1,1,1,31,2,34,5,2,1,2,1,25,2,2,22,1,1,22,2]
2911521658802178875	[6,11144,15276,15958]	[16,16,5,5]
2911555743415330296	[2,19,10742,10767,10900,15276,15970]	[7,7,7,7,7,4,4]
2911563326158530167	[6,11144,15276,15931,15958]	[1,1,2,2,2]
2911626940257479918	[15276,15931,15938,15958]	[2,1,1,1]
2911704913314513566	[19,10742,10765,15276,15958]	[1,1,1,1,1]
