869143188522076473	[6,11144]	[7,7]
869144795050254420	[2,6,9,12,19,10742,10767,10900,10901,10906,11050,11052,11144,15276,15938,15941,15955,15970,16010]	[2,5,8,1,2,2,2,2,1,1,8,8,5,7,4,1,1,1,1]
869187305157449129	[6,13,11101,11104,11146,15276,15932,15952,15957]	[5,72,72,72,2,72,72,3,72]
869294805590513153	[6,10,13,11144,11146,15276,15920,15932,15935,15957]	[41,1,1,40,1,3,1,2,1,1]
869387189492787418	[19,10740,10816,15276,15976]	[4,4,4,2,2]
869482567527013676	[9,15276,15942]	[1,1,1]
869507322908001377	[15276,15943,15958,16451]	[2,2,2,2]
869653888474865758	[2,19,10742,10767,10901,10906,15276,15955]	[1,1,1,1,1,1,1,1]
869803939446615780	[6,9,12,19,10600,10740,10816,11047,11048,11076,11144,11146,11147,11155,15276,15922,15928,15932,15935,15941,15942,15958,15973,15978,16446,16455,16456,16478]	[75,44,2,10,2,10,10,40,40,1,62,1,11,1,62,9,3,3,1,11,32,4,10,9,1,2,4,3]
869915786384324545	[1,5,6,7,11,16,10519,10527,10634,11060,11146,11176,15276,15929,15932,15935,15945,15953,15958,15977]	[2,2,3,2,4,8,2,2,2,3,3,2,28,2,3,3,4,1,11,8]
869947345799320346	[6,11144]	[10,10]
870086202502103193	[15276,15959,15960]	[39,39,39]
870274939658959966	[1,6,13,10274,10278,10298,11144,15276,15929,15932,15957,15980,16002,16014]	[3,9,2,2,3,3,9,6,3,2,2,1,2,1]
870464150804646263	[1,10272,10281]	[9,9,9]
870508321580662651	[19,11076,11159]	[3,3,3]
870712116382630877	[6,11146,15276,15932,15935]	[3,3,3,3,3]
870719266814581966	[6,11144,15276,15911]	[13,13,1,1]
870792868675342611	[15276,15958]	[2,2]
870799595078273481	[2,6,9,10900,11142,11144,15276,15932,15942,15946,15954]	[1,52,1,1,2,52,4,2,1,1,2]
870799673694576393	[2,5,6,8,10636,10854,10895,10900,11144,15276,15932,15935,15936,15949,15958,15970,15978,15999]	[2,1,65,4,1,1,1,2,65,9,6,1,4,1,1,3,2,1]
