3582261084582660647	[6,11144]	[7,7]
3583570868218683418	[6,11142,11144,11146,15276,15912,15932,15935,15954,15959]	[20,13,1,6,113,94,11,6,13,1]
3587129908599315847	[2,19,10740,10816,10901,10904,11076,11150,15276,15922,15938,15944,15970,15973]	[2,3,3,1,2,2,2,2,4,3,3,2,2,1]
3589947742621187219	[1,2,4,6,7,14,19,10272,10279,10281,10519,10524,10527,10528,10541,10740,10813,10816,10850,10900,10937,11076,11144,11155,11159,15276,15922,15928,15929,15934,15937,15946,15948,15958,15966,15967,15969,15970,15973,15975,15991,16003,16441,16443,16447,16462,16464]	[7,1,1,3,51,1,18,7,1,7,46,5,2,43,5,13,3,10,1,1,1,9,3,5,4,33,10,5,1,1,9,1,4,11,1,1,4,5,10,9,5,1,7,7,1,1,1]
3590621752695850578	[2,6,9,13,19,10600,10740,10816,10900,11144,11146,15276,15922,15932,15935,15957,15973]	[1,102,3,2,1,3,1,1,1,91,11,12,1,11,9,2,1]
3593977042880787219	[2,4,6,7,13,19,10326,10364,10523,10740,10816,10850,10865,10900,10930,11144,15276,15911,15922,15928,15932,15934,15957,15958,15970,15973,16470,16471]	[9,9,28,2,6,1,9,9,2,1,1,9,9,9,2,28,19,1,1,1,6,9,6,2,9,1,1,1]
3596525745316621984	[1,6,9,16,10276,10280,10308,10310,11144,15276,15928,15929,15942,15947,15959,15960,15973,15977]	[9,4,3,1,1,5,3,2,4,22,5,9,3,10,3,3,3,1]
3601767415511131929	[6,11144,11146,15276,15932,15935,15937,15952,15958,15975,15978,16017,16441,16443]	[23,23,1,9,8,2,1,1,1,1,6,5,1,1]
3603046971115592769	[1,10274,10922,15276,15929,16002]	[8,6,1,6,6,1]
3609070751581119936	[6,11144]	[1,1]
3616530948751044757	[19,10740,10816]	[2,2,2]
3620998079449814545	[1,2,6,13,10274,10900,11144,15276,15929,15932,15943,15957,15958,15970,16002,16451]	[8,1,15,1,8,1,15,11,3,1,4,1,4,1,4,1]
3621516759080607260	[6,11144]	[2,2]
3628622339152042189	[6,13,11144,15276,15932,15957]	[146,13,146,13,13,13]
3630235597106968296	[2,14,10900,10937,15276,15946,15966]	[4,20,4,8,24,4,20]
3636569389636795450	[6,11144]	[4,4]
3637224934004801663	[6,11144,15276,15912]	[1,1,5,5]
3641838903414466803	[6,11144,15276,15985]	[5,5,1,1]
3641910330576741460	[6,11144,15276,15931,15932,15958,15978,16017]	[23,23,8,7,1,7,1,1]
3642826406553071548	[1,2,4,7,10278,10298,10329,10393,10522,10900,15276,15929,15931,15958,15963,15970,15975,16441,16442]	[2,24,1,2,2,2,1,1,2,24,9,2,2,5,2,2,1,1,2]
