100719664708796692	[2,10848]	[15,15]
101206720664028321	[6,19,10740,10816,11076,11144,11155,15276,15917,15973]	[6,1,1,1,1,6,1,2,1,1]
101644937957255629	[15276,15958]	[144,144]
101902312273067543	[5,10634,11176,15276,15958]	[1,1,1,1,1]
101934941928815442	[1,10274,10278,10298,15276,15929,16002]	[2,2,2,2,2,2,2]
102249021831107605	[1,6,10276,10278,10298,11144,15276,15912,15929,15953,15967,15975,15998]	[5,20,1,3,3,20,30,25,3,4,1,2,1]
102261000383854416	[2,3,6,13,10900,11144,15276,15911,15912,15915,15927,15930,15932,15933,15946,15953,15957,15958,15959,15960,15970,15976,15978,15992]	[162,1,153,2,162,153,116,1,94,1,1,2,4,2,4,2,2,1,2,1,11,1,2,1]
102328470892290621	[6,13,19,10740,10816,11144,15276,15912,15922,15932,15957,15973]	[35,2,1,1,1,35,6,3,1,2,2,1]
102534616167462135	[6,11144,11146,15276,15932,15935,15952,15978,16017]	[16,16,1,4,3,1,1,2,2]
103458238606305449	[6,13,11144,15276,15932,15957]	[8,1,8,1,1,1]
104001860078580911	[1,10278,10298]	[1,1,1]
104080564930139580	[2,6,9,10900,11144,11146,15276,15911,15931,15932,15935,15942,15953,15958,15959,15960,15970,15978,15985]	[1,162,1,1,162,1,28,17,1,6,1,1,1,17,2,2,1,3,1]
104200972999113024	[19,10740,10816,15276,15922,15973]	[2,2,2,2,2,2]
104384078484678796	[2,6,9,19,10603,10740,10816,10900,11108,11144,11146,15276,15912,15922,15931,15932,15935,15941,15958,15973]	[2,17,1,3,1,3,3,2,1,17,1,68,47,3,1,1,1,2,15,3]
104457449664046310	[6,11144,15276,15928]	[2,2,2,2]
104568380404316856	[6,13,11144,15276,15932,15957]	[42,2,42,2,2,2]
105354273894741598	[12,15276,15941,15958,16010]	[1,4,1,3,1]
105485812312172501	[2,10900,15276,15970]	[19,19,2,2]
105497010908262238	[19,10740,10816,15276,15943,15958,16451]	[4,4,4,1,1,1,1]
105585891756017259	[6,11144]	[4,4]
