3174059995359337650	[1,2,7,10273,10274,10519,10524,10527,10541,10900,10919,15276,15928,15930,15933,15937,15943,15958,15970,15975,16002,16441,16443,16447]	[4,15,15,2,2,11,4,11,4,15,2,36,6,15,5,13,2,15,15,13,2,13,13,2]
3174279234717187155	[2,4,6,13,10333,10427,10850,10872,11144,11146,15276,15915,15928,15932,15934,15935,15952,15957,15958,15970,15978,16011,16017,16447]	[1,1,33,1,1,1,1,1,33,1,11,1,1,2,1,1,1,1,6,1,1,1,1,1]
3174471822923738469	[1,2,5,6,11,14,19,10272,10274,10279,10281,10638,10697,10740,10742,10767,10816,10854,10897,10900,10901,10907,11060,11144,15276,15922,15923,15929,15930,15938,15943,15958,15967,15970,15973,15975,15981,15996,16002,16006,16441]	[18,29,1,2,1,3,6,9,9,8,9,1,3,1,5,5,1,1,1,28,8,8,1,2,69,1,3,8,13,1,9,13,8,28,1,3,5,1,9,1,3]
3174800560423999548	[7,9,10520,10532,11050,11051]	[3,5,3,3,5,5]
3174935187120206390	[1,6,10278,10279,10298,11144,15276,15911,15928,15929,15958,15967]	[57,24,55,2,55,24,59,1,1,56,1,2]
3175183098138954727	[6,11146]	[9,9]
3175203895007869619	[6,13,11144,15276,15932,15957,15958]	[47,8,47,39,8,8,31]
3175424799210576114	[6,11144]	[5,5]
3175487422568299698	[6,11144]	[7,7]
3175533316248841169	[6,11144]	[1,1]
3175854695555915008	[6,11144,15276,15931,15958]	[25,25,1,1,1]
3176035130983982455	[1,10279,15276,15929,15943,15958,15967,16451]	[1,1,6,1,5,5,1,5]
3176069901430110796	[6,19,10740,10816,11144,15276,15922,15958,15973]	[89,2,2,2,89,10,2,8,2]
3176159666169836002	[1,10279,15276,15928,15929,15958,15967]	[4,2,12,1,4,7,2]
3176360506828042386	[6,11142,11146,15276,15932,15935,15954,15959,15960,15976]	[7,3,4,50,31,3,3,18,17,1]
3176717674633313530	[15276,15958,15975,16441]	[2,2,1,1]
3176893798565315030	[2,6,8,9,11033,11144,11146,15276,15911,15932,15935,15936,15942,15953,15958,15963,15978,16442]	[2,140,2,4,2,140,7,26,2,16,7,2,4,3,4,4,3,4]
3177082753900013776	[6,11144,15276,15958,15959]	[12,12,2,1,1]
3177159406955428831	[2,19,10742,10765,10901,10906]	[3,3,3,3,3,3]
3177677221340310898	[6,11142,11144,15276,15932,15947,15954,15958,15959,15960,16444]	[60,17,43,68,17,1,17,24,27,14,1]
