2031302661754727212	[6,11144,15276,15911,15958]	[16,16,2,2,2]
2031565004317030964	[6,11144,15276,15931,15932,15958,15978]	[6,6,5,4,1,4,1]
2031614313916630049	[3,6,7,10257,10519,10527,11144,15276,15915,15937,15947,15958,15971,15975,16004,16440,16441,16443,16444]	[1,4,12,1,12,12,4,30,1,1,1,29,1,6,1,1,5,1,1]
2031684374304437753	[1,5,6,9,10274,10278,10298,10634,11047,11110,11144,11176,15276,15912,15929,15958,16002]	[4,2,74,2,1,4,4,2,2,2,74,2,6,1,4,1,1]
2031721215879852845	[6,11142,11144,15276,15932,15954,15959]	[17,15,2,18,14,15,3]
2031732353505923262	[11,10614,11061,11062,15276,15945,15989]	[2,2,1,1,2,2,2]
2031791481582637647	[6,11144]	[1,1]
2031877571560242649	[15276,15912,15938,15941,15959]	[58,53,1,1,7]
2032050219377694731	[2,6,13,19,10742,10767,10900,10901,10906,11144,15276,15932,15955,15957,15958,16448]	[2,23,2,2,2,2,2,2,2,23,4,1,2,2,1,1]
2032181610591526441	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
2032291448969909748	[6,9,13,11050,11052,11053,11144,11146,15276,15912,15932,15935,15942,15957,15958,15971,16440,16446]	[58,3,1,3,2,1,58,1,8,1,2,1,3,1,1,1,1,1]
2032370087044208126	[2,6,9,13,10850,10876,11101,11104,11144,15276,15932,15934,15942,15952,15957,15970,15975]	[3,66,1,11,3,3,2,2,65,15,11,3,1,1,11,3,3]
2032376966035913152	[10,10935,15276,15920]	[13,6,12,12]
2032403934631968042	[6,9,11055,11144,15276,15937,15942,15975]	[67,5,4,67,3,2,1,2]
2032462584544213414	[2,6,9,19,10740,10816,10900,10901,10904,11047,11110,11144,15276,15922,15932,15933,15942,15948,15958,15965,15970,15973,15978,16017,16468]	[4,60,35,3,3,3,3,1,1,31,31,60,12,3,1,1,4,1,1,1,3,2,1,1,1]
2032550211022758068	[3,5,7,9,10222,10223,10519,10528,10634,11055,11176,15276,15942,15947,15958,15971,16440,16444]	[1,1,1,1,1,1,1,1,1,1,1,37,1,2,36,1,1,2]
2032625674112348376	[2,10900,15276,15928,15970]	[4,4,6,2,4]
2032696560934705223	[6,9,11050,11053,11144,15276,15942]	[37,7,6,6,37,7,7]
2032708596474793844	[9,11047,11110]	[29,29,29]
2032736102630838435	[1,2,6,13,10274,10278,10298,10900,11101,11104,11142,11144,15276,15929,15931,15932,15954,15957,15958,15959,15960,15970,16002]	[7,9,138,3,2,6,6,9,1,1,119,19,141,6,7,122,121,3,8,2,2,3,1]
