201809486083768806	[6,11144]	[22,22]
201899499413778430	[9,11050,11053,15276,15942]	[3,3,3,3,3]
202118506740048379	[12,19,11076,11155,15276,15941,16010]	[1,1,1,1,1,1,1]
202296357151590504	[11,16,10614,10947,10957,11060,15276,15945,15958,15963,15977,15989,16442]	[2,1,2,1,1,2,18,2,15,6,1,2,6]
202372794730954503	[6,7,9,10518,10520,10525,10603,10929,11050,11051,11108,11144,11146,15276,15928,15932,15935,15942,15959,15960,15995]	[2,1,1,1,1,1,1,1,1,1,1,1,1,40,1,1,1,1,37,37,1]
202569484305602517	[15276,15958]	[1,1]
202587660371138054	[13,11101,11104,15276,15932,15957]	[5,5,5,5,5,5]
202808661478745054	[9,11050,11053,15276,15958,15963,15971,15975,16440,16441,16442]	[5,5,5,21,21,4,2,2,2,2,4]
202859442524813499	[6,9,11142,11144,11146,15276,15932,15935,15942,15954,15958,15971,16440,16446]	[163,1,80,83,1,83,70,1,1,80,1,1,1,1]
202865315329959763	[6,13,11144,15276,15932,15957]	[27,1,27,1,1,1]
202936205982446368	[12,19,10740,10816,15276,15937,15941,15959,15960,15975]	[1,4,4,4,37,13,9,16,16,13]
202946053596864562	[1,10278,10298,15276,15929]	[1,1,1,1,1]
202951981405296114	[6,11144,15276,15928,15937,15958,15963,15975,16441,16442,16443]	[3,3,47,20,1,27,2,5,5,2,1]
203020583805383636	[1,6,11144,15276,15929]	[2,22,22,2,2]
203059310979444316	[2,4,6,11,10326,10362,10850,10865,10900,11060,11144,11146,15276,15932,15934,15935,15945,15947,15948,15958,15970,15971,16440,16444,16450]	[2,1,35,10,1,1,2,1,1,8,34,1,23,1,1,1,2,2,1,20,1,4,4,2,2]
203081301528958186	[2,6,10900,11144,15276,15933,15970]	[17,8,17,8,4,2,4]
203112763616237774	[6,11144,15276,15958,15971,16440]	[26,26,38,38,18,18]
203129286489219921	[15276,15937,15958,15975,15992,16441,16443,16457]	[27,2,27,2,4,2,2,4]
203303423619336353	[6,13,11144,15276,15932,15957]	[3,2,3,2,2,2]
203355855547593495	[6,9,11047,11110,11144,15276,15914,15932]	[23,4,4,4,23,3,1,2]
