970958909692442446	[15276,15937,15975]	[1,1,1]
971288077638669524	[6,9,11050,11051,11144,15276,15942]	[2,6,1,1,2,5,5]
971372281150067355	[6,7,9,11,10519,10527,10614,11055,11147,15276,15937,15945,15958,15963,15971,15975,15989,15992,16440,16441,16442,16443,16457]	[1,1,1,1,1,1,1,1,1,88,1,1,86,1,24,2,1,1,23,2,1,1,1]
971388273350711992	[6,11144,11146,15276,15932,15935,15948,15959,15960,15969,15978,16017]	[66,25,41,7,2,1,2,1,1,2,1,1]
973119551148181562	[2,10900,10901,10907,15276,15930,15941,15970]	[2,2,2,2,6,1,4,2]
973160376773769743	[12,15276,15912,15941,16010]	[1,20,19,1,1]
973232771429754212	[1,6,10279,11144,15276,15929,15958,15967]	[7,10,7,10,14,7,7,7]
973390208786281691	[1,2,6,19,10278,10300,10740,10813,10816,10900,10901,10904,10907,11076,11144,11150,11155,15276,15922,15929,15944,15958,15970,15973]	[1,193,4,17,1,1,15,2,1,180,14,14,4,11,4,9,2,49,14,1,9,2,42,1]
974026367661964399	[6,11144,15276,15958,15971,16440]	[12,12,7,7,1,1]
974330997215699997	[6,13,11144,15276,15932,15957]	[21,1,21,1,1,1]
974447705466079207	[16,19,10740,10816,10949,10961,15276,15958,15977]	[2,14,14,14,2,2,3,1,2]
974524130784297309	[9,10603,11108]	[2,2,2]
974740917901422587	[6,9,13,11050,11053,11144,15276,15932,15942,15957,15971,15987]	[44,11,7,11,11,44,11,7,2,7,2,2]
974789037801675431	[15276,15959,15960]	[95,95,39]
975168857350681328	[6,11144,15276,15958]	[8,8,1,1]
975205809187793308	[6,13,11144,15276,15932,15957,15958]	[9,1,9,2,1,1,1]
975652388867028165	[6,9,19,10742,10764,10765,10766,11047,11050,11053,11110,11142,11144,11146,15276,15910,15932,15935,15942,15947,15954,15955,15958,15970,15978,16017,16444,16455,16485]	[103,44,11,11,4,7,4,1,40,40,1,15,101,1,73,4,26,1,43,2,18,4,4,4,5,3,1,3,3]
975803100851657224	[6,11144]	[3,3]
976292148139665629	[2,10850,10900,15276,15934,15958,15970,15971,16440]	[29,29,29,34,29,5,29,4,4]
976509480667606479	[6,13,11144,15276,15932,15935,15957,15958,15959,15960,15963,15980,16014,16442]	[35,4,35,8,5,1,4,1,1,1,1,2,2,1]
