10078384843236988113	[1,2,6,10272,10274,10278,10281,10298,10900,11144,15276,15929,15952,15958,15970]	[10,7,16,4,3,1,4,1,7,16,15,5,1,7,2]
10078425979386683068	[6,11144]	[4,4]
10078439033155574652	[1,5,6,11,14,19,10274,10278,10298,10634,10697,10740,10816,11060,11142,11176,15276,15923,15929,15932,15954,15958,15981,16002]	[20,2,65,1,2,3,14,15,15,2,2,3,3,1,65,2,97,2,20,58,65,10,2,12]
10078470561858755698	[15276,15912]	[3,3]
10078496499293835853	[6,13,11101,11144,15276,15932,15957,15959,15960]	[82,6,1,82,6,5,6,1,1]
10078498144905472685	[6,11144]	[16,16]
10078514780522974292	[6,11146,15276,15932,15935]	[3,3,3,3,3]
10078519700297316868	[2,13,10900,11101,11104,15276,15970]	[2,2,2,2,2,2,2]
10078521571489586507	[1,6,10272,10281,11144,15276,15929,15931,15958]	[19,52,19,19,52,24,19,5,5]
10078528533610963065	[6,11144]	[12,12]
10078538463557415989	[6,11144,11146,15276,15932,15935,15958,15959,15963,16442]	[25,21,4,7,3,3,3,1,1,1]
10078550082180044355	[15276,15911,15958]	[3,3,3]
10078557083742775163	[2,6,8,9,11,12,19,10606,10740,10742,10816,10900,10968,10985,10990,11033,11035,11050,11052,11060,11076,11144,11155,15276,15912,15936,15937,15941,15942,15945,15955,15958,15970,15973,15975,16010]	[4,67,7,3,3,31,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,67,1,47,1,7,1,31,1,3,1,2,1,1,1,31]
10078564531643813993	[6,11144]	[7,7]
10078573732105014034	[15276,15958]	[2,2]
10078575072259001422	[6,8,11144,15276,15936]	[59,2,59,2,2]
10078591207191419699	[1,10274,10276,10278,10298,10922,15276,15929,15931,15958,15976,16002]	[8,3,2,2,2,1,6,4,1,1,1,2]
10078607503769752336	[1,6,18,10274,10278,10298,11144,15276,15928,15929,15988]	[8,8,1,5,1,1,8,8,1,7,1]
10078624421145843033	[2,19,10740,10742,10767,10816,10901,10906,15276,15955]	[1,12,11,1,1,11,1,1,1,1]
10078642388043062692	[6,11144]	[3,3]
