742091865238506061	[6,11144,15276,15911,15958]	[46,46,10,10,10]
742153248790066084	[5,11,10634,11061,11063,11176,15276,15958,15963,15971,15989,16440,16442]	[1,4,1,4,4,1,44,40,1,14,4,14,1]
742188257324878573	[6,11144,11146,15276,15912,15932,15935]	[109,104,5,7,6,1,1]
742445689219653726	[2,6,7,17,10519,10527,10528,10709,10902,10911,11144,15276,15919,15947,15958,15963,15971,16440,16442,16444,16449]	[1,55,14,1,14,13,1,1,1,1,55,51,1,1,51,1,1,1,1,1,1]
742517082249766305	[6,11144]	[1,1]
742535373976724236	[6,11144,15276,15958,15975,16441]	[1,1,2,2,1,1]
742625978672938982	[2,10900,15276,15970]	[16,16,2,2]
742790485218735330	[2,6,10900,11144,15276,15970]	[6,8,6,8,1,1]
742814840460529815	[2,6,17,10709,10854,10896,10902,10911,11142,11144,15276,15919,15932,15935,15953,15954,15958,15970,15971,15978,16012,16017,16440,16446,16449,16468]	[2,81,1,1,1,1,1,1,5,81,9,1,5,1,1,5,1,2,1,1,1,1,1,1,1,1]
742959968074373671	[9,19,10603,10740,10742,10816,11050,11051,11076,11108,11155,15276,15942,15955,15973]	[2,1,1,1,1,1,1,1,1,1,1,2,1,1,1]
743237441643380907	[6,11144,15276,15928]	[4,4,3,3]
743521381175303611	[6,15276,15958,15978,16456]	[1,1,1,1,1]
744064341668416215	[1,10278,10298,15276,15929]	[6,6,6,6,6]
744164741556668991	[2,9,17,10709,10902,10911,11055,15276,15912,15919,15937,15958,15959,15960,15963,15971,15975,16440,16441,16442,16443,16449]	[1,1,1,1,1,1,1,316,27,1,18,36,239,239,2,2,20,2,6,2,4,1]
744190337105400527	[2,5,10634,10900,11176,15276,15930,15937,15958,15970,15975,16441,16443,16468,16490]	[1,1,1,1,1,3,1,1,3,1,1,1,1,1,1]
744263939649256228	[6,12,11142,11144,11146,15276,15932,15935,15941,15954,16010]	[14,4,3,8,3,11,7,3,4,3,4]
744750018769878218	[15276,15937,15958,15975,16441,16443]	[26,7,26,15,15,7]
744780303165042290	[6,11144]	[2,2]
745025207508675561	[1,2,14,17,10274,10276,10697,10709,10902,10911,15276,15919,15923,15928,15929,15943,15950,15958,15963,15967,15998,16002,16442,16458,16460,16477,16491]	[14,1,1,1,8,6,1,1,1,1,28,1,1,1,6,7,6,10,1,6,6,7,1,4,4,4,1]
745466701162721257	[6,13,11144,15276,15921,15932,15957]	[32,2,32,7,5,1,2]
