2517687676351146115	[6,11144]	[1,1]
2517809287134653727	[15276,15912,15959]	[25,22,3]
2517904120026816834	[3,6,11144,15276,15915,15932,15958,15976,15978,16013,16454,16455,16456,16474]	[1,24,24,3,1,2,1,1,1,1,1,1,1,1]
2517948783075982093	[6,9,13,11055,11144,15276,15931,15932,15937,15952,15957,15958,15975]	[29,4,4,4,29,11,4,4,2,1,4,4,2]
2517949056434454053	[2,6,10848,10854,10896,11144,11146,15276,15916,15931,15932,15935,15953,15958,15970,15971,15978,16012,16017,16440,16446,16452]	[3,38,2,1,1,38,1,19,2,13,2,1,1,14,3,1,1,1,1,1,1,1]
2518164279575323300	[2,3,6,13,19,10740,10813,10900,10901,10904,11144,11146,15276,15911,15915,15932,15935,15957,15958,15959,15960,15962,15978,16017]	[1,1,100,1,1,1,1,1,1,1,100,6,27,9,1,12,6,1,10,2,1,1,6,3]
2518278876195957292	[2,10900,15276,15958,15975,16441]	[24,24,2,2,1,1]
2518291115658362546	[6,9,13,19,10606,10740,10742,10816,11055,11076,11142,11144,11155,15276,15922,15931,15932,15937,15942,15954,15955,15957,15958,15973,15975]	[253,20,2,6,2,5,1,5,6,5,6,247,5,31,1,1,8,3,14,5,3,2,1,10,3]
2518325054598076120	[1,6,10278,10300,11144,15276,15929,15958,15975,16441]	[8,13,8,8,13,14,8,6,1,1]
2518332688632626633	[6,11144]	[6,6]
2518376944453179535	[2,19,10740,10816,10900,15276,15922,15930,15970,15973]	[2,1,1,1,2,3,1,2,2,1]
2518455441711239042	[6,11144,15276,15932]	[1,1,1,1]
2518532452313212613	[1,6,10274,10278,10279,10298,10306,10922,11144,15276,15929,16002]	[11,1,8,1,1,1,1,1,1,8,8,2]
2518692290273273896	[6,11144,11146,15276,15932,15935,15959,15978,16017]	[44,44,1,3,2,1,1,1,1]
2518765927561951009	[2,6,10900,11146,15276,15912,15932,15935,15958,15963,15971,16440,16442]	[1,1,1,1,24,6,1,1,17,4,11,11,4]
2518871001631023240	[1,6,10274,10278,10298,11144,15276,15929,16002]	[23,5,2,23,23,5,23,23,2]
2518938139068896438	[2,6,10900,11144,15276,15970]	[1,9,1,9,1,1]
2518944799523035609	[6,11144,15276,15931,15958]	[7,7,1,1,1]
2518952510944173974	[1,12,10278,10279,10298,15276,15929,15941,15958,15963,15967,16010,16442]	[4,8,2,2,2,18,4,8,6,1,2,8,1]
2518954766690335503	[15276,15912]	[2,2]
