90134328989525469	[6,11144]	[12,12]
90221952931414484	[9,11047,11055,11110,15276,15932,15937,15975]	[10,6,4,6,5,3,2,2]
90375068155636465	[6,11144,11146,15276,15932,15935,15958,15971,15978,15987,16440,16446,16483]	[24,5,17,23,9,10,14,8,2,5,8,3,5]
90420217070562601	[1,11,11061,11062,15276,15929,15945]	[1,1,1,1,2,1,1]
90525273728931032	[15276,15958,15963,15971,15975,16440,16441,16442]	[28,28,1,16,4,16,4,1]
90652894121520372	[9,11050,11053,15276,15942]	[2,2,2,2,2]
90825465104001556	[2,6,12,19,10740,10813,10900,11144,11146,15276,15932,15935,15941,15958,15971,16010,16440]	[1,10,1,1,1,1,1,1,9,20,7,9,1,10,2,1,2]
90871407241089501	[2,6,10900,11144,11146,15276,15932,15935,15958]	[16,26,16,22,4,24,4,4,20]
90900056329816207	[2,6,13,10848,10900,11144,11146,15276,15916,15932,15935,15957,15970]	[1,25,2,1,1,25,1,3,1,3,1,2,1]
90936537512863334	[1,19,10272,10279,10281,10740,10816,15276,15929,15931,15958,15967]	[24,4,21,3,21,4,4,5,4,1,1,3]
91126112451127647	[6,11144,15276,15931,15958]	[10,10,1,1,1]
91142724862210614	[6,9,19,10603,10740,10816,11050,11052,11053,11108,11144,15276,15942,15959,15960]	[16,8,4,1,4,4,7,4,3,1,16,8,5,3,1]
91146005562719679	[15276,15937,15958,15975,16441,16443]	[67,42,33,51,17,15]
91336946247782002	[2,17,10709,10902,10911,15276,15919,15958,15959,15960,15963,16442,16449]	[1,1,1,1,1,31,1,30,1,1,1,1,1]
91473944989661449	[6,13,11144,15276,15932,15938,15957,15958,15971,15976,16440]	[40,3,40,6,3,1,3,2,1,1,1]
91652498958155749	[6,19,10740,10816,11144]	[1,1,1,1,1]
91716370849644791	[6,11144]	[5,5]
91719539316818495	[19,10744,10746,15276,15911,15958]	[1,1,1,17,11,17]
91746332669262206	[12,15276,15912,15941,15958,16010]	[10,27,1,13,13,10]
91857698401289763	[5,7,11,19,10519,10527,10634,10740,10816,11060,11176,15276,15945,15953,15958,15963,15971,15975,16440,16441,16442,16450,16452]	[1,12,2,3,12,12,1,3,3,2,1,38,1,1,37,3,1,2,1,2,2,1,1]
