3164652430842865625	[15276,15912]	[7,7]
3164743846602760777	[2,6,10900,11144,15276,15912,15932,15970,15978,16017]	[95,25,95,25,17,6,2,9,2,2]
3165082275431956171	[12,15276,15941,16010]	[3,3,3,3]
3165495193097662423	[1,6,13,10272,10279,10281,11144,11146,15276,15929,15932,15935,15957,15958,15967,15971,15978,16440,16446]	[2,42,1,2,2,2,42,1,5,2,2,1,1,1,2,1,1,1,1]
3165624483798836603	[1,6,10278,10298,11144,15276,15929]	[5,41,2,2,41,3,3]
3165656794422161534	[6,9,10600,11142,11144,15276,15932,15954,15958,15959,15960,15963,15971,15976,16440,16442]	[42,9,9,38,4,63,35,38,21,1,1,1,9,5,9,1]
3165676412349908511	[2,6,13,10899,11099,11100,11144,15276,15958]	[1,31,1,1,1,1,31,1,1]
3165699755712906326	[2,6,8,9,13,16,19,10743,10854,10900,11101,11104,11142,11144,11146,11180,15276,15912,15930,15932,15935,15936,15942,15945,15947,15954,15957,15958,15970,15977,15978,16009,16015,16444,16446,16455]	[7,164,3,1,1,2,2,2,1,6,1,1,2,164,7,1,43,13,2,20,10,3,1,1,1,2,1,2,7,2,2,1,2,1,1,1]
3165825167489288750	[7,10523,10930,15276,15937,15958,15975,15994,16441,16443]	[3,3,3,14,6,5,6,6,3,3]
3165959809917255951	[6,13,11144,15276,15932,15957]	[54,1,54,1,1,1]
3166050586952758447	[8,11,10970,10981,15276,15936,15945,15989]	[2,1,1,1,4,2,1,1]
3166078821860653095	[6,11144]	[4,4]
3166307062952952679	[19,10740,10816]	[3,3,3]
3166403654678635873	[6,9,13,19,10740,10816,11050,11053,11076,11144,11148,11155,15276,15922,15931,15942,15957,15958,15971,15973,15987]	[43,5,1,2,1,1,5,5,2,43,1,1,12,1,3,4,1,3,3,1,3]
3166448820526655144	[1,10272,10279,10282,15276,15929,15967]	[3,3,3,3,3,3,3]
3166742181653480575	[2,6,9,10900,10902,10910,11055,11144,15276,15937,15956,15970,15975]	[23,7,2,1,22,22,2,7,24,1,22,1,1]
3166808587404141013	[15276,15937,15975]	[2,2,2]
3166880946218490744	[6,9,11142,11144,15276,15932,15942,15954,15958,15959,15960]	[72,1,25,47,28,17,1,25,1,1,1]
3166881630240876805	[6,9,11047,11110,11144,15276,15932,15959,15960]	[7,14,14,14,7,6,4,2,2]
3166899920407498847	[1,6,10272,10281,11144,11146,15276,15929,15932,15935,15947]	[5,37,5,5,34,3,8,5,3,3,1]
