10141185569331828133	[15276,15932]	[1,1]
10141187900041195132	[6,9,13,19,10740,10816,11101,11104,11144,11146,15276,15922,15935,15942,15957,15958,15971,15973,16440,16446]	[19,2,4,3,3,3,4,4,19,2,8,3,2,2,1,2,2,3,2,2]
10141210028832197443	[6,11144,11146,15276,15932,15935,15958,15963,16442]	[4,4,1,2,1,1,1,1,1]
10141222597034490882	[3,6,13,11144,15276,15915,15932,15957,15978,15989]	[1,34,2,34,4,1,3,2,1,1]
10141222793770598904	[2,6,8,13,11033,11144,15276,15911,15936,15957,15959]	[1,18,3,1,1,18,4,1,3,1,1]
10141230079846415450	[6,19,10740,10816,11144,11146,15276,15932,15935]	[19,8,8,8,16,3,3,3,3]
10141249210661709502	[6,11144,15276,15931,15958,15965]	[14,14,3,1,1,2]
10141250723971637279	[6,12,19,10740,10816,11076,11144,11155,15276,15912,15937,15941,15953,15958,15973,15975,16010,16441,16443]	[1,1,1,1,1,1,1,1,87,80,4,2,2,3,1,4,1,3,3]
10141253843767421083	[11,11060,15276,15958,15971,16440]	[2,2,3,3,1,1]
10141274890222290273	[2,6,13,19,10740,10744,10747,10816,10900,10901,10907,11144,15276,15922,15932,15957,15958,15970,15971,15973,15978,15987,16440,16483]	[1,28,1,2,1,1,1,1,1,1,1,28,6,1,2,1,2,1,2,1,1,2,2,2]
10141284320306514888	[6,7,13,10524,10541,11144,11146,15276,15928,15932,15935,15957,15958,15962,15971,15978,16017,16440,16446]	[37,1,2,1,1,37,1,27,1,3,1,2,23,1,1,1,1,1,1]
10141288754501448408	[6,9,11050,11053,11055,11144,15276,15942,15958,15963,16442]	[75,16,13,13,3,75,19,13,6,4,4]
10141307225206744177	[6,7,11,10519,10527,11060,11144,15276,15958,15971,16440]	[13,1,2,1,1,2,13,29,29,8,8]
10141309541062033199	[9,11050,11053,15276,15942]	[5,5,5,5,5]
10141340544215532186	[1,10274,10278,10298,15276,15911,15929,15958,16002]	[9,1,5,5,17,8,9,8,1]
10141363331974415559	[7,19,10520,10532,10740,10816,15276,15928,15969]	[2,16,2,2,16,16,3,2,1]
10141371323473322529	[12,15276,15941,15958,15975,16010,16441]	[3,21,3,18,1,3,1]
10141401809651895108	[6,11142,11144,15276,15932,15954]	[42,8,34,8,8,8]
10141441633685101336	[1,10279,15276,15929,15967]	[1,1,1,1,1]
10141468057917398122	[3,6,8,11144,11146,15276,15915,15932,15935,15936,15958,15963,15978,15989,16442]	[1,16,1,16,2,7,1,5,2,1,1,1,3,1,1]
