3918434132230440534	[2,4,12,10329,10393,10850,10900,15276,15934,15937,15941,15958,15963,15970,15975,16010,16441,16442,16443]	[4,6,2,6,6,4,4,50,4,11,2,37,2,4,11,2,4,2,4]
3918512400576666450	[2,6,9,19,10606,10740,10742,10816,10901,10904,11076,11142,11144,11146,11155,15276,15922,15932,15935,15937,15942,15954,15955,15958,15973,15975,15978,15985,16441,16443,16455,16456]	[2,27,5,14,1,14,2,14,2,2,9,6,5,11,9,45,5,22,11,8,4,6,2,13,12,8,5,5,8,8,5,5]
3918532102484326157	[15276,15912,15959,15960]	[12,10,2,2]
3918617554859408266	[6,13,11144,15276,15932,15957]	[14,1,14,1,1,1]
3918999549129769144	[19,10740,10816]	[2,2,2]
3919008806144791952	[6,11144]	[9,9]
3919148434526358297	[7,10523,10930]	[6,6,6]
3919171831307076909	[2,6,10900,11143,11146,15276,15932,15935,15970]	[15,20,15,20,7,10,1,7,3]
3919210480705459630	[3,6,13,11144,11146,15276,15911,15915,15932,15935,15936,15937,15957,15958,15971,15975,15978,16440,16441,16443,16446,16453]	[1,84,1,84,1,7,2,1,3,1,2,2,1,3,1,2,1,1,2,2,1,2]
3919273837650858951	[19,11076,11155,15276,15958]	[1,1,1,1,1]
3919323482458749454	[2,6,7,14,10520,10532,10900,10937,11144,11146,15276,15931,15932,15935,15946,15958,15966]	[17,7,2,23,2,2,17,18,5,2,29,1,2,2,3,1,23]
3919452076511988504	[1,10279,15276,15929,15958,15963,15967,16442]	[1,1,7,1,6,1,1,1]
3919484028788954050	[6,12,11144,15276,15941,16010]	[19,1,19,1,1,1]
3919614998581467015	[6,13,11142,11144,11146,15276,15932,15935,15952,15954,15957,15958,15959,15960,15978,16456]	[66,4,1,66,2,13,11,2,1,1,4,2,2,2,2,2]
3919620109940432119	[3,5,6,11,10239,10240,10634,11060,11146,11176,15276,15935,15937,15958,15963,15971,15975,16440,16441,16442,16443,16446]	[1,5,3,2,1,1,5,2,3,5,65,3,5,65,1,8,9,8,9,1,5,3]
3919623655036977746	[1,2,19,10274,10278,10280,10298,10848,10921,11076,11155,15276,15911,15916,15929,15958,15970]	[6,1,1,1,1,2,1,1,2,1,1,5,1,1,3,1,1]
3919650294500823356	[6,11144,15276,15932]	[36,36,3,3]
3919834000070716313	[2,6,7,8,9,14,19,10518,10520,10525,10532,10603,11033,11076,11108,11142,11144,11146,11159,15276,15911,15912,15927,15928,15932,15935,15936,15937,15954,15958,15962,15966,15975,15995,16007,16441,16443]	[1,84,20,1,2,1,2,3,17,3,17,2,1,2,2,34,50,1,2,44,1,1,1,3,30,1,1,2,34,2,1,1,2,3,2,2,2]
3919885029206364230	[6,9,11142,11144,11146,15276,15931,15932,15935,15942,15954,15958,15963,15971,16440,16442]	[28,7,10,17,1,86,7,11,1,7,10,68,28,1,1,28]
3919984697480515011	[6,11144]	[6,6]
