2184027180917275979	[6,11144]	[43,43]
2184197057047533022	[2,7,19,10523,10537,10740,10816,10900,11076,11159,15276,15911,15922,15928,15931,15958,15973,16447]	[192,2,4,2,2,4,4,192,4,4,9,1,4,3,1,3,4,1]
2184197849505423967	[2,19,10740,10742,10767,10816,10900,11076,11155,15276,15922,15970,15973,15981]	[10,17,7,10,10,7,10,7,7,13,3,5,7,1]
2184199288372593021	[2,4,6,16,19,10353,10740,10742,10767,10814,10816,10850,10883,10900,10901,10904,10906,11144,15276,15922,15928,15930,15934,15955,15958,15970,15973,15977,15979]	[21,3,4,2,16,3,6,10,1,5,1,4,3,21,15,5,10,4,30,1,7,1,4,10,1,18,1,2,3]
2184236339823451268	[6,9,19,10603,10740,10816,11109,11144,15276,15922,15932,15942,15973]	[9,2,1,1,1,1,1,9,6,1,5,1,1]
2184286806103146477	[9,18,11050,11052,15276,15928,15973,15988]	[1,2,1,1,2,2,2,2]
2184295448424151697	[2,6,9,10854,11055,11144,11180,15276,15948,15970,15981,16009]	[1,6,1,1,1,6,1,2,2,1,2,1]
2184491023957135703	[2,7,16,10518,10525,10902,10912,10947,10952,15276,15928,15977,15983,15995]	[22,13,29,13,13,22,22,29,29,12,5,7,7,4]
2184614828032881445	[6,11142,15276,15932,15954]	[12,12,12,12,12]
2184755187976691664	[6,11144]	[2,2]
2184866509117949487	[6,11142,11144,15276,15932,15954,15959,15960]	[61,57,4,74,62,61,16,16]
2185040937570960670	[15276,15958,15963,15971,16440,16442]	[22,22,1,20,20,1]
2185041136864163023	[2,6,9,19,10740,10901,10904,11050,11053,11142,15276,15922,15932,15954]	[1,2,1,1,1,1,1,1,1,2,3,1,2,2]
2185063848395146738	[1,6,9,10274,10278,10298,11050,11053,11144,15276,15929,15942,16002]	[1,9,11,1,1,1,11,11,9,11,1,10,1]
2185312618080617352	[6,9,19,10740,10816,11050,11051,11053,11144,15276,15912,15922,15941,15942,15947,15953,15958,15959,15963,15973,16442,16444]	[2,32,2,2,2,30,30,15,2,207,168,2,1,8,4,1,30,1,2,2,2,4]
2185371286600850619	[6,9,11050,11053,11144]	[26,6,6,6,26]
2185400071216504084	[1,19,10272,10279,10281,10740,10816,15276,15929,15967,16000]	[28,12,28,1,28,12,12,4,4,1,1]
2185573328376602981	[1,2,6,9,19,10276,10741,10786,10900,11047,11110,11142,11144,15276,15911,15932,15933,15954,15958,15959,15960,15970]	[1,2,53,8,1,1,1,1,2,8,8,30,23,40,1,30,2,34,2,6,6,2]
2185587023106401654	[1,5,6,10637,11144,15276,15929,15932,15957,15970,16012]	[4,1,24,1,24,5,4,1,1,1,1]
2185641144799793602	[6,11144]	[3,3]
