5046548405423717465	[6,11144]	[32,32]
5046551521076751008	[6,11142,11144,15276,15931,15932,15954,15958]	[57,18,39,19,1,18,18,1]
5046575048570033715	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
5046575130098643618	[5,10634,11176,15276,15958,15994]	[2,2,2,4,3,1]
5046628868445600079	[9,11050,11053,15276,15942]	[24,24,24,12,12]
5046630680833258217	[6,11142,11146,15276,15932,15935,15954,15959,15960]	[19,10,9,22,20,9,10,1,1]
5046663130413349305	[2,3,6,10,11,13,19,10740,10816,10847,10935,11060,11101,11104,11144,15276,15915,15920,15922,15925,15931,15932,15945,15957,15958,15970,15971,15973,15978,16440,16455,16456,16459,16468]	[1,1,59,3,1,22,4,4,4,1,3,1,20,20,59,20,1,3,4,1,2,2,1,2,10,1,1,4,1,1,1,1,1,1]
5046673079058879647	[1,10274,15276,15929,16002]	[6,6,6,6,2]
5046718193177622984	[6,11144,15276,15911,15932,15959,15978,16017]	[10,10,2,1,1,1,1,1]
5046735828072160313	[9,11055,15276,15937,15975]	[2,2,1,1,1]
5046744645743626008	[1,10272,10279,10281,15276,15929,15967]	[53,53,1,53,1,1,1]
5046756090163129532	[1,6,8,13,10274,10278,10298,11144,15276,15929,15932,15936,15957,15958,15959,15960,15963,15971,15978,16002,16017,16440,16442]	[11,286,1,1,5,11,11,286,19,11,2,1,1,3,1,1,1,1,2,5,1,1,1]
5046772379478447465	[6,19,10740,10816,11142,11144,15276,15922,15932,15954,15973]	[110,1,1,1,3,107,4,1,3,3,1]
5046781544157066070	[6,19,11076,11144,11159,15276,15948,15958,15969]	[1,2,2,1,2,5,4,1,4]
5046802424250324452	[6,11144,15276,15932,15978,16017]	[47,47,1,1,1,1]
5046843884070142113	[9,11055,15276,15937,15958,15975,16441,16443]	[5,5,21,11,21,11,11,11]
5046881773454335129	[1,2,6,7,13,17,10519,10527,10709,10900,10902,10911,11144,15276,15919,15929,15931,15932,15937,15957,15958,15970,15975,15985,16441,16443]	[1,1,437,1,1,1,1,1,1,1,1,1,437,11,1,1,2,1,3,1,8,1,3,1,3,3]
5046892456876342626	[2,14,17,19,10709,10710,10900,10902,10910,10911,10937,11076,11148,15276,15912,15919,15930,15946,15956,15958,15966,15970,16449,16492]	[51,1,2,1,1,1,49,2,1,1,1,1,1,42,3,2,1,2,2,4,1,32,1,1]
5046916878568705156	[6,13,11101,11144,11146,15276,15931,15932,15935,15947,15957,15958,15959,15960,16444,16455]	[61,4,1,61,2,66,8,6,2,1,4,9,52,42,1,1]
5046956231193807721	[2,6,13,17,10709,10902,10911,11144,15276,15912,15919,15931,15932,15957,15958,16449]	[1,35,5,1,1,1,1,35,66,44,1,5,5,5,17,1]
