1173396846211538969	[6,11144]	[3,3]
1173538132302395453	[19,10740,10816,11076,11155,15276,15922,15973]	[4,3,3,4,4,3,3,3]
1173738583905933877	[6,9,10600,11142,11144,11146,15276,15932,15935,15937,15942,15954,15959,15960,15975]	[126,3,3,12,87,27,52,38,27,1,3,10,11,11,1]
1173951919091302770	[1,6,10273,10286,11144,15276,15929]	[2,14,1,1,14,1,1]
1174080107902070186	[2,3,4,10335,10438,10850,10874,10900,15276,15915,15934,15958,15970,15971,16440,16459]	[31,1,4,4,4,5,4,27,14,1,1,9,5,1,1,1]
1174231357162417840	[6,8,9,13,10603,11050,11051,11108,11144,11146,15276,15931,15932,15935,15936,15957,15958,15959,15960,15971,15978,16017,16440,16446]	[79,1,2,1,2,2,2,2,79,1,13,2,5,1,1,1,4,4,3,2,4,3,2,1]
1174276622638162826	[2,5,8,10634,10900,10970,10981,11176,15276,15936,15958,15969,15970]	[1,1,2,1,1,2,2,1,18,2,15,1,1]
1174346386853494868	[6,9,13,10603,11108,11144,15276,15932,15957,15959,15960]	[36,4,2,4,4,36,3,2,2,1,1]
1174351553275540639	[6,9,13,11050,11053,11055,11144,15276,15931,15932,15942,15957,15958]	[25,9,1,6,6,3,25,10,1,1,7,1,2]
1174357187024527869	[2,6,8,10900,10967,11001,11033,11034,11144,15276,15930,15970]	[1,3,1,1,1,1,1,1,3,1,1,1]
1174681600613075120	[18,19,10740,10816,15276,15922,15928,15973,15988]	[1,1,1,1,3,1,1,1,1]
1175641681980900014	[6,11142,15276,15932,15954]	[7,7,7,6,7]
1175924666261679816	[2,6,19,10740,10816,10900,11076,11142,11144,11146,11155,15276,15922,15930,15932,15935,15954,15970,15973,15978,16017]	[4,50,3,2,2,4,1,4,46,6,1,19,2,4,11,6,4,4,2,2,1]
1176243532351582883	[6,9,13,11144,15276,15932,15942,15957]	[8,1,1,8,2,1,1,1]
1176268426507363650	[5,6,10637,11144,15276,15914,15932,15958,15970,15976,15978,16012,16013,16454,16455,16456,16468,16474]	[1,40,1,40,7,2,3,4,1,4,1,1,4,4,2,1,1,4]
1176277023924558618	[15276,15958]	[1,1]
1176319627565785156	[6,11144,11147,15276,15941]	[14,12,2,2,2]
1176345224588584070	[2,6,8,16,10854,10896,11144,15276,15936,15953,15958,15963,15970,15977,16012,16442]	[1,37,10,2,1,1,37,14,10,2,1,1,1,3,1,1]
1176633899337989770	[6,11144]	[6,6]
1176798726486251413	[1,11,12,10274,10276,10278,10298,10614,11060,15276,15929,15937,15941,15945,15947,15958,15963,15975,15989,16002,16010,16441,16442,16443,16444]	[14,4,2,5,1,8,8,1,3,34,11,2,2,4,2,17,3,2,1,4,2,2,3,2,2]
