4079311006165408383	[6,11144]	[4,4]
4079396524869633120	[6,9,12,11047,11110,11144,15276,15931,15932,15937,15941,15958,15975,16010]	[5,5,3,5,5,5,11,5,1,1,3,5,2,3]
4079533528692881874	[2,19,10742,10900,10901,10906,10907,15276,15912,15930,15955,15958,15970,16448]	[9,1,1,8,9,1,8,13,4,3,1,1,8,1]
4079593857288068573	[6,11142,15276,15932,15954]	[6,6,6,6,6]
4079602368502864146	[6,11144,15276,15958,15971,16440]	[41,41,3,3,1,1]
4079936105999195168	[1,10279,10922,15276,15929,15967]	[4,1,4,1,1,1]
4080037689910953266	[15276,15950,15958,15963,16442]	[3,1,2,1,1]
4080057331164444706	[6,7,9,13,10518,10520,10525,10532,10603,11050,11051,11108,11144,11146,15276,15932,15935,15942,15957,15958,15971,15978,16440,16446]	[50,18,6,1,6,12,6,12,4,3,3,4,50,1,5,2,1,1,1,2,1,1,1,1]
4080327747819216179	[1,2,6,10278,10279,10298,10900,11144,11146,15276,15929,15933,15935,15958,15959,15960,15967,15970,15971,15987,15991,16440,16446,16468]	[2,4,41,1,1,1,4,41,1,21,2,1,1,4,13,1,1,1,2,1,1,1,1,1]
4080692963365482022	[19,10740,10816,15276,15958]	[54,54,54,4,4]
4081369520866339428	[1,6,9,10273,10286,11050,11053,11144,15276,15929,15931,15942,15952,15958,15959,15960]	[2,38,3,2,2,3,3,38,11,2,2,3,1,2,3,2]
4081397519492132769	[6,11146,15276,15912,15932,15935]	[6,6,9,3,6,6]
4081878084359169149	[1,6,9,11,10614,11142,11144,11146,11147,15276,15929,15932,15935,15937,15942,15945,15954,15958,15963,15975,15978,15989,16017,16441,16442,16443,16450,16455,16456,16488]	[1,225,1,1,1,9,224,1,1,26,1,15,1,4,1,1,9,8,3,4,3,1,1,4,3,4,1,1,1,1]
4081909029265906390	[2,19,10744,10747,10901,10907,15276,15911]	[2,2,2,2,2,2,1,1]
4081936102555714115	[2,6,7,11,10519,10527,10900,11144,15276,15936,15945,15958,15963,16442,16450,16453]	[1,8,1,1,1,1,1,8,8,1,1,8,1,1,1,1]
4082166593880452545	[6,11143,11144,11146,15276,15932,15935,15941,15958]	[7,1,2,4,6,4,4,1,1]
4082284448996416466	[2,6,10900,11144]	[1,2,1,2]
4082377540457535500	[2,6,9,13,19,10600,10740,10816,10900,11076,11101,11104,11144,11155,15276,15932,15952,15957,15965,15970,15973]	[55,64,1,7,75,1,75,75,55,4,3,3,64,4,19,4,3,4,1,7,4]
4082464875144449688	[19,10740,10816]	[3,3,3]
4082749591739401939	[6,13,11144,15276,15932,15957]	[9,1,9,1,1,1]
