3775703155120711960	[15276,15921]	[10,10]
3775847607566351315	[6,16,11144,15276,15958,15977,15992,16457,16461]	[23,1,23,2,2,1,1,1,1]
3776016096016307946	[6,9,19,10740,10816,11076,11144,11155,15276,15922,15932,15942,15973,15978]	[52,2,5,4,4,3,52,3,5,3,1,2,3,1]
3776037348386642316	[6,11144]	[11,11]
3776128901430076434	[1,6,9,10272,10279,10281,11144,15276,15929,15942,15958,15967,15992,16457]	[3,14,2,3,3,3,14,6,3,2,1,3,1,1]
3776218376067132693	[6,11144]	[2,2]
3776665241131277514	[2,6,8,11033,11144,11146,15276,15911,15932,15935,15936,15941]	[1,49,6,1,47,2,9,1,2,2,6,1]
3776740885719784106	[6,11142,15276,15912,15932,15954]	[7,7,11,1,10,7]
3776920020270443807	[6,13,11144,15276,15932,15957]	[3,1,3,1,1,1]
3777077892578482287	[9,11050,11051]	[1,1,1]
3777096563269031553	[6,11144,15276,15931,15958]	[13,13,1,1,1]
3777163948658955468	[6,11144,15276,15932,15959,15976,15978,16017]	[58,58,3,1,1,1,1,1]
3777199352592423910	[6,11144]	[2,2]
3777328967835748694	[6,9,11142,11144,15276,15932,15942,15954]	[30,1,21,9,22,19,1,21]
3777428743537308221	[2,6,9,10854,11142,11144,11180,15276,15914,15932,15942,15954,15958,15970,15992,16009,16457,16468]	[3,146,6,3,10,146,3,18,3,10,6,10,1,3,1,3,1,1]
3777505438870274396	[2,19,10742,10744,10747,10767,10900,10901,10906,10907,15276,15955]	[3,3,2,1,1,2,1,3,2,2,2,2]
3777552266914255282	[2,6,19,10740,10744,10747,10813,10900,10901,10904,10907,11076,11144,11150,15276,15922,15930,15944,15970]	[20,6,18,17,1,1,14,5,18,17,1,16,6,16,20,16,3,16,20]
3777734191099160703	[6,7,10523,10930,11144,11146,15276,15932,15935,15958,15978,15994,16017]	[67,3,3,3,66,1,4,2,1,1,1,1,1]
3777965902434445286	[1,2,5,6,9,13,10276,10278,10300,10637,10900,11050,11053,11101,11104,11144,15276,15929,15932,15942,15957,15959,15970,16012]	[47,22,1,6,13,3,23,25,25,1,22,13,13,1,1,5,48,32,4,12,3,1,1,1]
3778012394103955103	[12,15276,15941,16010]	[3,3,3,3]
