10065052299439357981	[6,11144]	[30,30]
10065088849528410310	[7,10522,15276,15928,15972]	[12,12,6,5,1]
10065094769721282309	[1,2,6,19,10278,10298,10848,11076,11144,11146,11155,15276,15916,15929,15932,15935,15958,15959,15960,15970]	[6,1,87,1,6,6,1,1,37,50,1,47,1,4,29,28,5,8,8,1]
10065105317209184455	[1,2,6,13,18,19,10740,10814,10816,10901,10904,11076,11101,11104,11144,11150,11155,15276,15922,15929,15932,15944,15957,15970,15973,15988]	[2,1,3,1,2,30,28,1,27,1,1,6,1,1,3,1,5,27,24,2,1,1,1,1,25,4]
10065117469060191765	[6,12,13,11144,15276,15932,15941,15957,16010]	[38,2,4,38,9,4,5,4,2]
10065158269465669605	[6,11144]	[11,11]
10065170868065331720	[9,11055,15276,15937,15975]	[2,2,1,1,1]
10065181722723952688	[2,6,10900,11144,15276,15912,15932,15958,15963,16442]	[2,41,2,41,11,5,1,5,2,2]
10065202542675790415	[1,15276,15929]	[1,1,1]
10065203137057038037	[2,6,7,19,10519,10527,10740,10816,10900,11144,15276,15948,15970,15981,15985]	[1,9,4,10,4,4,10,10,1,9,6,1,1,4,1]
10065236912331975434	[2,6,13,19,10740,10816,10900,11144,15276,15913,15922,15932,15941,15957,15970,15973,15978,16005,16017]	[6,18,1,1,1,1,6,18,10,1,1,2,1,1,6,1,1,1,1]
10065257990066519595	[2,6,11,13,19,10740,10816,10900,11144,15276,15912,15917,15922,15930,15932,15945,15957,15970,15973,15978]	[4,47,2,6,1,1,1,4,47,19,5,1,1,4,7,2,6,4,1,1]
10065263573043622080	[1,10273,10279,10919,10922,15276,15911,15929,15958,15967]	[16,15,2,15,16,3,1,2,1,2]
10065264432296626689	[6,11146]	[7,7]
10065284041925603019	[6,11144,11146,15276,15932,15935]	[8,8,2,2,2,2]
10065295997169238123	[6,9,11144,15276,15942]	[14,1,14,1,1]
10065313083873266545	[15276,15928]	[7,7]
10065313785930037143	[1,10278,10298]	[1,1,1]
10065320708294075352	[6,11144,11146,15276,15932,15935,15978]	[53,53,1,3,2,1,2]
10065323466106259411	[6,11144,11146,15276,15932,15935,15958,15959,15960,15962,15971,15978,16017,16440,16446]	[34,34,3,9,6,3,2,2,2,1,2,4,3,2,2]
