661610937971256285	[6,11144]	[1,1]
661617419666360645	[2,6,16,17,19,10709,10900,10902,10911,10947,10952,11076,11144,11146,11155,15276,15919,15932,15935,15958,15970,16449]	[5,4,1,5,1,5,3,5,5,1,1,1,4,1,1,8,5,1,1,3,3,1]
661750621091280516	[2,6,11,13,19,10740,10816,10900,11144,15276,15945,15952,15953,15957,15958,15970,15971,15985,16440]	[2016,19,1,1,2,2,2,2016,19,24,1,1,1,1,17,2,1,2,1]
661930490438636438	[19,11076,11155,15276,15937,15958,15975,16441,16443]	[1,1,1,1,1,1,1,1,1]
662048669493798417	[6,8,9,11047,11110,11144,11146,15276,15932,15935,15936,15942,15978]	[47,1,7,6,6,44,3,9,8,3,1,1,1]
662091001784011420	[1,10278,10298,15276,15929]	[1,1,1,1,1]
662263195794142920	[15276,15937,15958,15975,16441,16443]	[2,2,2,2,2,2]
662273570231630691	[12,15276,15941,16010]	[2,2,2,2]
662380564698694182	[1,10922,15276,15929]	[1,1,1,1]
662875358933879873	[9,12,13,19,10603,10740,10816,11050,11051,11076,11101,11104,11108,11155,15276,15941,15957,15973,16010]	[2,33,2,1,2,1,1,2,2,1,2,2,2,1,35,33,2,1,33]
662933240542140916	[7,10518,10525,15276,15928,15995]	[3,3,3,3,3,1]
662948298889157909	[14,10937,15276,15938,15966]	[33,33,35,2,33]
663052182331734648	[15276,15958,15975,16441]	[5,5,1,1]
663057935021204560	[2,6,10900,11142,11144,11146,15276,15932,15935,15954,15970]	[1,55,1,6,55,1,8,6,2,6,1]
663154951377480490	[2,5,6,9,19,10603,10638,10740,10814,10816,10854,10897,10900,10901,10904,11050,11053,11076,11108,11144,11148,11150,11155,15276,15922,15942,15944,15970,15973,15996,16006]	[19,1,6,6,23,3,1,20,1,19,1,1,17,1,1,3,3,10,3,6,2,1,7,29,18,3,1,6,19,1,1]
663183911143068740	[19,10740,10816]	[7,7,7]
663297254954137053	[6,11144]	[2,2]
663387285629165865	[1,2,4,6,19,10274,10278,10298,10459,10740,10816,10850,10876,10900,11144,11146,15276,15922,15929,15931,15932,15934,15935,15938,15958,15959,15960,15970,15973,15975,16002]	[10,103,1,40,1,2,9,9,1,1,1,2,2,101,40,13,55,1,7,12,12,2,13,1,13,1,1,18,1,2,2]
663504823800513490	[6,11146,15276,15932]	[7,7,7,7]
663573301933798583	[1,2,6,10272,10276,10279,10281,10850,10900,11144,11146,15276,15929,15932,15934,15935,15967,15970]	[3,3,20,1,1,1,1,3,3,20,1,8,2,3,3,1,1,3]
