1320408822875317411	[6,11144]	[2,2]
1320697240122486889	[1,10273,10286,15276,15929]	[2,2,2,2,2]
1320722035695141056	[2,6,9,10600,10900,11144,15276,15912,15932,15935,15970,15978]	[1,28,10,10,1,28,6,4,5,1,1,1]
1320857464483363049	[6,7,10519,10527,11144,15276,15912,15928,15938,15947,15958,15971,15975,16440,16444,16447]	[16,2,2,2,16,196,161,3,11,4,18,2,17,2,4,3]
1320928163037979956	[6,11144,11146,15276,15932,15935,15958,15963,16442,16446,16455]	[16,16,1,1,1,1,1,1,1,1,1]
1320954797207455975	[6,9,19,10740,10742,10816,11076,11144,11155,15276,15922,15942,15955,15958,15973]	[49,2,4,3,1,3,2,49,2,5,2,2,1,1,3]
1321046659281661149	[6,11144,15276,15932,15978]	[30,30,2,2,2]
1321204829216048992	[2,5,12,14,17,19,10634,10697,10709,10740,10816,10900,10902,10910,10911,10945,11176,15276,15912,15919,15922,15923,15941,15953,15956,15958,15966,15970,15971,15973,16010,16440,16449]	[16,2,1,19,9,1,2,6,9,1,1,2,16,7,9,2,2,65,22,9,1,6,1,1,7,9,13,2,2,1,1,2,3]
1321334730863943409	[15276,15912,15931,15932,15959]	[13,10,1,1,1]
1321349320913170743	[6,11144]	[4,4]
1321476548890963232	[6,13,11144,15276,15932,15957]	[10,1,10,1,1,1]
1321643621467718715	[6,11144,15276,15952]	[11,11,2,2]
1321757273111859911	[15276,15958]	[1,1]
1321865743878286283	[6,13,14,10697,11144,15276,15923,15927,15932,15957,15958,15963,15975,16441,16442]	[10,2,1,1,10,17,1,1,2,2,13,1,4,4,1]
1322092859291999247	[15276,15952,15959,15960]	[2,1,1,1]
1322129098460293345	[6,9,13,11050,11053,11101,11104,11144,15276,15931,15932,15942,15957,15958]	[16,1,3,1,1,1,1,16,5,1,3,1,3,1]
1322130949577586776	[6,13,11144,15276,15932,15952,15957,15958,15963,15971,16442]	[14,4,14,60,3,1,4,55,2,1,2]
1322364098546430700	[2,6,13,10900,11144,15276,15932,15957,15970,15978]	[10,40,1,10,40,4,1,1,2,1]
1322369464431802827	[15276,15948,15981]	[2,2,2]
1322623280482830583	[2,6,8,11033,11144,15276,15911,15932,15936,15958]	[2,49,16,2,49,19,2,1,16,2]
