5106231220309103628	[6,11144]	[2,2]
5106300698578120679	[7,10518,10525]	[5,5,5]
5106306504127065938	[6,9,10603,11050,11051,11108,11144,11146,15276,15932,15935]	[9,2,2,2,2,2,6,3,3,3,3]
5106309975371002833	[6,11144]	[3,3]
5106329870827920532	[1,6,19,10740,10816,11144,15276,15929]	[1,4,6,6,6,4,1,1]
5106330415190581795	[2,6,19,10740,10744,10747,10813,10900,10901,10907,11144,15276,15912,15917,15958,15961,15963,15964,15970,16442]	[3,1,2,1,1,1,1,3,1,1,1,13,1,1,8,1,1,1,3,1]
5106352523359373483	[1,6,9,13,10272,10281,11050,11144,15276,15929,15932,15937,15942,15952,15957,15958,15975,16441,16443]	[6,44,10,1,6,6,10,44,14,2,1,2,8,1,1,2,2,2,2]
5106353812359999535	[2,7,19,10519,10527,10740,10742,10767,10816,10900,10901,10906,11076,11155,15276,15912,15955,15958,15973]	[1,2,3,2,2,2,1,1,2,1,1,1,2,2,81,34,1,44,2]
5106374693224181286	[6,19,10740,10816,11144,11146,15276,15932,15935]	[2,6,6,6,1,1,1,1,1]
5106378077058793396	[1,6,11146,15276,15912,15929,15932,15935,15973]	[1,10,10,17,6,1,10,10,1]
5106454259421259920	[6,13,11144,15276,15932,15952,15957]	[30,5,30,5,5,1,5]
5106465584472811378	[6,9,13,11144,15276,15932,15942,15957]	[121,3,1,121,5,2,3,1]
5106465958911148420	[9,15276,15942]	[3,3,3]
5106495064868059002	[2,6,10850,10900,11144,15276,15934,15970]	[13,20,13,13,20,13,13,13]
5106514380370894687	[1,6,10280,10921,11142,11144,11146,15276,15932,15935,15954,15978,16017]	[8,50,8,8,15,27,5,23,20,5,15,3,3]
5106544002617093162	[2,13,19,10740,10816,10850,10900,11076,11101,11104,11155,15276,15922,15932,15934,15957,15970,15973]	[26,3,5,4,4,1,26,5,1,1,5,17,2,3,1,3,12,4]
5106570050942591819	[6,11144,15276,15958]	[8,8,19,19]
5106585724825663982	[2,3,6,10255,10256,10847,10860,11144,11146,15276,15915,15932,15935]	[1,1,4,1,1,1,1,4,1,2,1,1,1]
5106586915436747448	[9,10603,11050,11051,11108]	[1,1,1,1,1]
5106586959929534457	[6,9,13,11101,11104,11144,11146,15276,15912,15932,15935,15942,15952,15957,15978,16017]	[177,1,17,2,2,176,2,24,1,21,2,1,2,17,1,1]
