5045001852653608203	[15276,15912]	[1,1]
5045038213278558425	[2,9,19,10603,10740,10814,10900,10901,10904,10907,11050,11051,11076,11108,11150,15276,15922,15944,15970]	[25,1,22,1,22,16,3,23,22,7,1,1,17,1,17,25,22,17,20]
5045046248471615351	[2,6,9,13,19,10740,10816,10854,11047,11110,11144,11180,15276,15922,15932,15942,15957,15958,15970,15973,15978,16009,16017,16455]	[1,66,16,1,2,2,2,1,12,12,66,1,24,2,19,4,1,8,1,2,1,1,1,8]
5045058788308305942	[3,15276,15915]	[1,1,1]
5045071374551831001	[6,9,11144,15276,15942]	[59,1,59,1,1]
5045071718531234670	[6,9,16,19,10740,10816,11144,11146,15276,15912,15922,15932,15935,15942,15958,15959,15973,15977,15978,16017]	[61,1,1,1,1,1,61,2,15,5,1,3,2,1,4,1,1,1,1,1]
5045090704368166789	[2,19,10740,10742,10816,10901,10906,11076,11155,15276,15955,15965,15973]	[2,3,1,2,1,2,2,1,1,4,2,1,1]
5045092767075967075	[6,11142,11144,11146,15276,15932,15935,15954,15958,15959,15960]	[68,43,14,11,73,51,11,43,13,6,4]
5045120526437081764	[2,4,10335,10438,10850,10876,10900,15276,15934,15970,15975]	[27,7,7,7,5,4,23,12,5,12,4]
5045124810769469735	[2,5,6,10637,10854,10896,11144,15276,16012]	[1,1,66,1,1,1,66,1,1]
5045139418361348888	[6,11146,15276,15932,15935]	[1,1,1,1,1]
5045142571852675098	[6,11144,11146,15276,15932,15935,15958,15971,16440,16446]	[41,41,3,3,1,3,1,1,1,1]
5045165504821721048	[2,12,19,10744,10747,10900,15276,15941,15958,15970,16010]	[2,2,2,2,2,2,5,2,1,2,2]
5045213520136908139	[1,19,10280,10740,10816,10921,15276,15929]	[1,1,1,1,1,1,1,1]
5045268659254027253	[6,19,10740,10816,11076,11144,11148,11155,15276,15922,15973]	[5,3,2,2,2,5,1,1,2,2,2]
5045269270092229991	[6,11144,15276,15937,15958,15963,15975,16441,16442]	[1,1,10,4,6,1,5,1,1]
5045270708911448974	[6,9,13,19,10740,10816,11055,11076,11144,11155,15276,15932,15937,15938,15957,15958,15973,15975,15978,15985,16455,16456]	[86,10,1,1,1,1,10,1,83,1,14,4,5,1,1,3,1,5,3,5,2,2]
5045311947001475702	[19,10740,10816]	[9,9,9]
5045325025278853043	[6,9,13,19,10740,10816,11076,11144,11155,15276,15932,15942,15957,15958,15963,15973,16442]	[18,4,1,1,1,1,1,18,1,7,1,4,1,1,1,2,1]
5045368727923636128	[6,13,11144,15276,15932,15957]	[6,1,6,1,1,1]
