3625132191288083306	[15276,15958]	[24,24]
3625210691323827345	[6,7,19,10518,10525,10740,10816,11144,11146,15276,15911,15922,15928,15931,15932,15935,15958,15973,15995]	[6,2,2,2,2,2,2,4,2,10,1,2,4,2,1,1,2,2,2]
3625224910743131141	[6,9,13,11055,11144,11146,15276,15932,15935,15942,15947,15952,15957,15958,15959,15960,15962,16444,16463,16479]	[75,4,2,4,75,2,14,4,2,1,1,1,2,2,5,5,1,1,1,1]
3625308299615171314	[1,6,10274,11144,11146,15276,15929,15932,15935,15952,15976,15978,16002,16017]	[3,134,3,132,2,6,3,3,2,1,1,1,3,1]
3625474413169740535	[12,15276,15937,15941,15958,15963,15975,16010,16441,16442,16443]	[3,13,1,3,10,1,4,3,4,1,1]
3625570273312795253	[6,14,11143,11144,11146,15276,15935,15966]	[11,1,2,9,1,2,1,1]
3625613554887248125	[15276,15958]	[2,2]
3625625604133927322	[6,9,11050,11053,11144,15276,15932,15942,15978]	[4,12,12,12,2,12,2,12,2]
3625653489381483327	[5,6,7,10519,10527,10634,11144,11176,15276,15958,15963,15971,16440,16442]	[3,1,4,4,4,3,1,3,44,44,1,12,12,1]
3625678203601928353	[5,10634,11176,15276,15941,15958]	[2,2,2,8,5,3]
3625793843944583694	[7,10518,10525,15276,15911,15928,15950,15958,15995]	[19,19,19,2,1,1,1,1,1]
3625954392529511306	[15276,15947,15958,16444]	[1,1,1,1]
3626006859170236224	[2,14,10697,10900,15276,15912,15923,15928,15970,15975]	[3,3,3,3,6,1,3,1,3,1]
3626254204194212421	[6,13,11144,15276,15932,15957]	[10,5,10,5,5,5]
3626348079644442129	[1,2,10278,10298,10900,15276,15933,15948,15969,15970]	[1,1,1,1,1,2,1,1,1,1]
3626364652251574434	[15276,15912,15922,15973]	[22,22,1,1]
3626547015218111584	[19,10740,10816,15276,15958,15975,16441]	[4,4,4,1,1,1,1]
3626567636864873699	[9,10606,11050,11053,15276,15912,15942,15955,15973]	[37,1,29,29,43,11,32,1,1]
3626571103671984109	[6,9,11,19,10606,10740,10742,10816,11050,11053,11076,11155,15276,15912,15932,15942,15945,15953,15955,15958,15963,15971,15973,15978,16440,16442]	[1,24,1,1,1,1,1,1,21,21,1,1,59,13,1,24,1,1,2,20,1,16,3,1,16,1]
3626694713013161095	[6,11142,15276,15912,15932,15954]	[16,16,18,2,16,16]
