10104018103678894924	[6,11144,11146,15276,15935,15958,15971,16440,16446]	[5,5,1,1,1,1,1,1,1]
10104020773150306139	[13,11101,11104,15276,15912,15932,15957]	[6,2,2,12,7,5,5]
10104023491309118184	[12,15276,15912,15941,16010]	[1,2,1,1,1]
10104031622706823330	[3,6,11,11144,15276,15915,15931,15945,15958,16450,16459]	[2,20,2,20,4,2,1,2,4,2,2]
10104052234716586449	[1,2,5,6,7,9,11,16,10272,10273,10274,10276,10278,10279,10281,10286,10298,10519,10527,10634,10848,10922,11050,11051,11060,11144,11146,11176,15276,15916,15929,15931,15935,15937,15942,15943,15945,15953,15958,15963,15967,15970,15971,15975,15977,15998,16002,16440,16441,16442,16443,16446,16450,16452,16458,16460]	[100,1,1,8,1,4,5,1,14,1,11,9,16,39,14,1,16,1,1,1,1,18,4,4,5,7,1,1,184,1,88,2,1,1,4,2,5,1,86,1,48,1,26,5,1,9,11,26,5,1,1,1,1,1,4,4]
10104052287271192456	[15276,15931,15958]	[2,2,2]
10104055012136364863	[2,10900,15276,15958,15970]	[57,57,12,6,6]
10104066689288363186	[3,6,13,11144,15276,15915,15932,15952,15957]	[1,7,1,7,2,1,1,1,1]
10104079654918656194	[5,10634,11176,15276,15947,15958,16444]	[1,1,1,10,1,10,1]
10104097575757238765	[6,11144]	[22,22]
10104113076648671959	[6,11144]	[11,11]
10104116779433899763	[15276,15912,15953]	[7,7,1]
10104135336316233299	[15276,15931,15958]	[2,2,2]
10104137063791066957	[6,19,10740,10816,11144,15276,15922,15973]	[4,5,5,5,4,3,3,3]
10104176562034994064	[1,10274,15276,15929,16002]	[8,2,8,8,2]
10104181926471922076	[6,9,11050,11053,11144,15276,15942]	[15,44,44,44,15,44,44]
10104187040890905349	[6,11144]	[7,7]
10104189212367763076	[6,13,11144,15276,15932,15957]	[13,1,13,1,1,1]
10104190185010497392	[9,11050,11052,11053,15276,15911,15941,15958,15975]	[19,19,3,16,7,1,1,3,2]
10104193950388472771	[15276,15931,15958]	[3,3,3]
