3392651047888625935	[6,11144]	[1,1]
3392781642911867639	[6,11144,11146,15276,15932,15935,15958]	[4,2,2,4,2,2,2]
3393184363091737276	[1,6,13,10278,10298,11101,11104,11144,11146,15276,15929,15931,15932,15935,15957,15958,15963,16442,16446,16455]	[2,39,3,2,2,1,1,39,1,10,2,4,4,1,3,5,1,1,1,1]
3393191111506169350	[6,11144,15276,15958,15975,16441]	[5,5,11,11,1,1]
3393288675599280100	[6,9,19,10606,10740,10742,10816,11144,15276,15922,15955,15958,15973]	[5,1,1,1,1,1,1,5,2,1,1,1,1]
3393305499965880869	[6,9,11050,11052,11053,11142,11144,15276,15932,15942,15954]	[54,49,44,13,31,1,54,39,1,38,1]
3393321570354368162	[1,6,13,10274,10278,10298,11101,11144,11146,15276,15929,15932,15935,15957,15958,15963,15971,15978,16002,16440,16442,16446,16455]	[9,27,2,6,9,9,2,27,3,16,9,4,3,2,5,3,1,1,6,1,3,2,3]
3393548107717241977	[15276,15941,15975]	[5,4,1]
3393961031029032554	[6,13,11144,15276,15932,15952,15957]	[62,5,62,6,5,1,5]
3394031186127025933	[6,13,11101,11104,11142,11144,15276,15932,15954,15957,15959,15960]	[7,23,23,23,6,1,30,29,6,18,1,1]
3394189353248837205	[9,15276,15942]	[1,1,1]
3394564863839831401	[6,12,13,11101,11104,11144,15276,15932,15941,15957,16010]	[11,2,5,2,2,11,7,5,2,5,2]
3394974672551934828	[6,11144,11146,15276,15932,15935,15959,15960]	[35,23,12,10,1,9,3,1]
3395220406373827023	[11,11061,11063,15276,15945]	[5,1,1,5,5]
3395355591223299353	[6,9,11050,11052,11144]	[1,16,16,16,1]
3395556081335363448	[6,13,11101,11104,11144,11146,15276,15932,15935,15953,15957,15978,16017]	[33,8,2,2,33,1,11,8,1,1,8,1,1]
3395762270696986609	[6,13,11144,11146,15276,15932,15935,15957,15958,15971,15976,16440,16446]	[56,5,56,1,7,5,1,5,1,1,1,1,1]
3395831554262687546	[6,13,11144,11146,15276,15932,15935,15957]	[13,1,8,5,6,5,5,1]
3396777807156795718	[6,9,12,13,19,10603,10740,10816,11050,11053,11076,11108,11144,11146,11155,15276,15912,15921,15932,15935,15941,15942,15947,15957,15958,15959,15960,15971,15973,15980,16010,16014,16440,16444]	[58,35,1,1,22,6,22,22,29,29,22,6,53,6,22,83,42,1,6,3,1,3,2,1,3,3,3,1,22,1,1,1,1,2]
3397127827165339924	[6,19,10742,10765,11144]	[1,1,1,1,1]
