1779433231049491856	[6,11144]	[19,19]
1779684316599742454	[2,10854,10896,10900,15276,15937,15958,15970,15975,16012,16441,16443]	[9,1,1,8,17,7,8,9,7,1,7,7]
1779769037375293306	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
1780031625021832146	[1,10922,15276,15911,15958]	[1,1,3,3,3]
1780575486207331449	[1,14,10274,10697,15276,15923,15943,15958,15981,16002]	[3,2,3,2,9,2,6,1,2,3]
1780704703929503771	[6,11144]	[2,2]
1780815405843919395	[1,6,9,10274,10279,11050,11053,11055,11144,11146,15276,15929,15932,15935,15942,15958,15967,16458,16460]	[5,27,11,1,1,10,10,1,27,1,15,5,1,1,9,1,1,1,1]
1780830587101702891	[2,6,19,10740,10816,10900,11144]	[105,13,10,10,10,105,13]
1781224157661025300	[2,6,9,19,10740,10816,10900,10901,10904,11050,11051,11053,11076,11144,11146,11150,15276,15922,15931,15932,15935,15942,15944,15958,15970,15971,15973,16440,16446]	[2,103,12,6,6,4,1,1,1,11,2,9,1,101,3,1,13,6,1,2,3,3,1,2,2,1,4,1,1]
1781440622906896685	[1,2,6,10,13,10274,10900,11144,15276,15920,15928,15932,15957,15958,15970,15978,15981,15985,16017,16447]	[2,12,332,1,1,2,12,330,10,1,2,4,1,2,2,3,1,1,1,2]
1782168979072303912	[6,13,11101,11144,15276,15932,15957,15958,15963,16442,16455]	[54,1,1,54,1,1,1,1,1,1,1]
1782359536597742878	[2,6,10900,11144]	[3,6,3,6]
1782443197600680635	[9,11050,11053,15276,15942]	[6,6,6,5,5]
1782528372522992807	[1,10273,10919,10922]	[1,1,1,1]
1783087276280285422	[1,19,10278,10279,10298,10740,10816,15276,15929,15967]	[3,4,1,2,1,4,4,2,2,2]
1783172231382194183	[15276,15911,15958]	[1,1,1]
1783710523117011943	[6,13,11144,15276,15932,15952,15957]	[4,2,4,2,1,1,2]
1784072669320528355	[6,9,13,11055,11144,15276,15932,15937,15957,15975]	[15,2,3,2,15,4,3,1,3,1]
1784080590772288521	[2,5,6,7,13,10519,10527,10637,10854,10896,11144,15276,15928,15932,15957,15991,16012]	[1,1,12,1,1,1,1,1,1,1,12,3,1,1,1,1,1]
1784226110803598580	[2,6,13,10900,11144,15276,15932,15957,15970]	[1,8,2,1,8,3,2,2,1]
