10091325178316621131	[15276,15912]	[8,8]
10091344619092921097	[1,6,11,13,10274,10278,10298,11061,11063,11142,11144,11146,15276,15929,15932,15935,15954,15957,15958,15963,15971,15987,16440,16442,16446]	[17,191,1,6,4,10,10,1,1,10,168,13,66,17,18,13,10,6,21,1,7,1,4,1,2]
10091348950521861719	[2,6,9,19,10740,10901,10904,11144,15276,15912,15922,15938,15942,15975]	[1,10,1,1,1,1,1,10,33,3,1,4,1,28]
10091367310225558045	[6,11142,15276,15932,15954]	[25,25,25,25,25]
10091370447845079790	[15276,15928]	[1,1]
10091375482572401125	[15276,15958]	[2,2]
10091403856053671384	[1,6,9,13,10274,11050,11053,11144,11146,15276,15932,15935,15957]	[1,48,1,1,1,1,1,28,20,23,23,20,1]
10091411529088563917	[2,6,8,16,10973,10976,11033,11040,11144,15276,15911,15932,15936,15977,15978,16017]	[4,4,4,1,1,1,4,3,4,9,3,4,4,1,4,4]
10091432899555905838	[1,6,10278,10298,11144,15276,15929]	[11,1,11,11,1,10,10]
10091454795385947827	[1,6,10279,11144,15276,15929,15958,15967]	[1,23,1,23,2,1,1,1]
10091456680198841453	[6,11144,15276,15937,15958,15975,15994,16441,16443,16475]	[5,5,11,5,7,5,4,1,1,4]
10091480500131223657	[2,10900,15276,15930,15970]	[1,1,1,1,1]
10091480556609392048	[15276,15931,15958]	[1,1,1]
10091505470338315797	[6,13,11144,15276,15932,15957]	[4,1,4,1,1,1]
10091522340336821142	[1,6,8,9,11144,11146,15276,15912,15929,15932,15935,15936,15942,15947,15958,15959,15960,15975,16444]	[1,46,1,1,46,1,36,1,1,1,1,1,1,2,16,1,1,15,2]
10091536360294490670	[6,9,11055,11144,15276,15937,15958,15963,15975,16442]	[34,10,10,34,6,5,1,1,5,1]
10091539103633236644	[2,6,7,8,16,10519,10527,10900,11144,15276,15928,15936,15947,15958,15963,15970,15977,16442,16444,16447]	[63,13,1,1,1,1,1,63,13,41,1,1,4,30,1,9,1,1,4,1]
10091554901333050373	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
10091558528463359127	[6,9,19,10742,10765,11055,11144,15276,15931,15937,15942,15958,15975]	[13,8,2,2,2,6,13,11,6,3,2,6,3]
10091568606561595289	[6,13,19,10740,10816,11144,15276,15932,15952,15957]	[34,5,206,206,206,34,7,5,2,5]
