5069314432227145660	[15276,15958]	[1,1]
5069323005571512233	[6,9,19,10742,10765,11144,15276,15942]	[42,3,3,3,3,42,3,3]
5069334026513725782	[15276,15912]	[2,2]
5069341739056314770	[6,13,11144,15276,15932,15957]	[38,3,38,3,3,3]
5069376579907834202	[7,10523,10930,15276,15937,15958,15975,16441,16443]	[7,7,7,10,2,10,2,2,2]
5069395785376060873	[6,11144]	[34,34]
5069408166083969878	[6,11144,15276,15932,15978,16017]	[12,12,1,1,1,1]
5069409662879369157	[6,11,19,10740,10816,11061,11063,11076,11142,11144,11155,15276,15932,15945,15954,15973]	[16,1,2,2,2,1,1,2,7,9,2,10,7,1,6,2]
5069434338258195871	[6,11144,15276,15958,15975,16441]	[2,2,2,2,1,1]
5069452801341729809	[6,9,13,10603,11108,11144,15276,15957]	[7,5,1,5,5,7,1,1]
5069492942396469903	[15276,15959,15960]	[38,38,38]
5069526069149093104	[6,7,13,10519,10527,11144,15276,15928,15931,15932,15952,15957,15958,15991,16003,16447,16462,16464]	[52,15,5,13,1,52,31,20,2,5,1,5,17,14,14,12,12,12]
5069551048000050073	[6,9,11144,15276,15932,15937,15942,15958,15975,16441,16443]	[22,4,22,6,1,1,4,1,1,1,1]
5069563730916700555	[5,6,9,10634,11050,11053,11144,11176,15276,15942,15958,15975]	[14,9,18,14,14,14,9,14,33,14,18,1]
5069568413744296630	[6,13,11144,11147,15276,15932,15957,15958,15978,16456]	[22,1,19,2,4,1,1,3,3,3]
5069588161765017667	[2,6,10854,11144,11180,15276,15958,15970,15976,16009,16013,16454,16474]	[1,8,1,8,1,2,1,1,1,1,1,1,1]
5069608431602873347	[6,11144]	[3,3]
5069619867358386956	[1,15276,15929]	[24,24,24]
5069623366931653167	[6,13,11144,15276,15932,15957]	[6,1,6,1,1,1]
5069627728397297338	[2,6,19,10740,10901,10904,11076,11144,11150,15276,15922,15932,15944,15958,15963,15970,15978,16442]	[3,44,3,3,3,3,3,44,3,5,3,1,3,1,1,3,1,1]
