2795274155466643296	[6,11144]	[5,5]
2795312017745441668	[6,9,19,10740,10816,11055,11144,15276,15922,15937,15942,15973,15975]	[15,5,1,1,1,4,15,3,1,2,1,1,2]
2795431384600176495	[6,13,11144,15276,15932,15957]	[26,4,26,4,4,4]
2795455965869325239	[6,11144,15276,15958,15963,16442]	[8,8,1,1,1,1]
2795474304443805332	[1,6,10274,10278,10298,11144,11146,15276,15929,15932,15935]	[5,24,1,4,4,24,1,6,5,1,1]
2795837713200686474	[19,10740,10816,11076,11155,15276,15973]	[2,2,2,2,2,2,2]
2795870757924116318	[12,15276,15941,15958,16010]	[2,3,2,1,2]
2795906335067987475	[6,13,11144,15276,15932,15952,15957]	[23,3,23,4,3,1,3]
2795920805486535326	[1,6,8,13,19,10274,10740,10816,11144,15276,15922,15929,15932,15936,15957,15973,15978,16002]	[1,56,2,3,4,1,4,4,56,10,4,1,4,2,3,4,1,1]
2796308985297336038	[2,5,6,8,10637,10848,11144,11146,15276,15913,15916,15932,15935,15936,15959,15960,15970,15978,16012,16017]	[1,1,85,1,1,1,85,2,12,1,1,5,2,1,4,3,1,1,1,1]
2796513715713664553	[6,11144]	[33,33]
2796515064285853741	[2,6,19,10740,10816,10900,11144,15276,15970]	[40,10,2,2,2,40,10,2,2]
2796577879418709727	[1,2,6,19,10740,10816,10901,10904,10922,11144,15276,15922,15948,15958,15963,15971,15978,16440,16442]	[8,1,13,7,7,6,1,1,8,11,33,1,1,30,1,1,2,1,1]
2796780757381969853	[9,11050,11053,15276,15928,15942]	[20,13,13,24,4,20]
2796795431363620944	[6,11144]	[8,8]
2796970498753017018	[2,7,8,19,10520,10532,10740,10816,11033,11036,15276,15911,15936]	[11,2,11,4,2,2,4,4,11,11,11,1,11]
2796975951221106555	[7,19,10518,10525,10740,10816,15276,15922,15928,15973,15995]	[10,1,10,10,1,1,4,1,3,1,1]
2796982718421944358	[6,13,11144,11146,15276,15932,15935,15957]	[28,3,28,1,4,4,1,3]
2797078001489184362	[1,10278,10279,10298,15276,15929,15967]	[4,3,1,3,4,4,1]
2797177917335902833	[6,9,13,10603,11050,11051,11101,11104,11108,11144,11146,15276,15932,15935,15957]	[17,2,1,2,2,2,1,1,2,12,5,6,6,5,1]
