5013225398851862262	[2,10900]	[6,6]
5013225771006241131	[6,11144,15276,15912,15931,15958]	[27,27,3,2,1,1]
5013229399365015857	[15276,15932]	[1,1]
5013229638808906263	[6,13,11144,11146,15276,15932,15935,15957,15958,15971,16440,16446]	[58,4,58,2,6,5,2,4,1,1,1,1]
5013288123970113863	[1,6,10274,10278,10298,11144,11146,15276,15929,15932,15935,15971,15978,16002]	[3,35,3,3,3,35,2,7,3,2,2,2,2,3]
5013299168413484915	[6,13,11144,15276,15932,15957]	[10,1,10,1,1,1]
5013304266874314146	[1,10274,10279,10922,15276,15929,15967,16002]	[17,1,3,3,17,17,3,1]
5013326170485796331	[1,10278,10279,10298,15276,15929,15967]	[3,1,2,1,2,2,2]
5013353257819980893	[16,15276,15977,15994]	[2,4,2,2]
5013401341518644956	[2,6,19,10742,10767,10901,10906,11144]	[1,1,1,1,1,1,1,1]
5013414696064742660	[6,11144]	[2,2]
5013427820022463619	[7,10518,10525,15276,15928,15937,15950,15965,15975,15995]	[40,40,40,31,14,2,2,13,4,14]
5013451166049526999	[6,8,11144,15276,15936,15952,15971,15987]	[26,1,26,2,1,1,1,1]
5013486921872528253	[2,6,19,10740,10901,10904,10907,11076,11144,11148,15276,15922]	[1,12,2,1,1,1,1,1,12,1,1,1]
5013490259357734490	[6,11,16,10947,10952,11060,11144,15276,15911,15958,15977,15983]	[15,2,1,1,1,2,15,24,13,23,1,1]
5013526818586346487	[6,9,11050,11052,11053,11144,15276,15914,15942]	[7,10,10,1,9,7,9,1,9]
5013543264948655557	[19,10740,10816,15276,15985]	[1,1,1,22,22]
5013545548605520080	[1,6,10922,11144,15276,15932,15948,15978,15981,16017]	[34,66,34,66,6,5,1,5,1,5]
5013567817763115353	[9,11050,11053,15276,15942]	[15,15,15,15,15]
5013608889023712096	[6,11144,11146,15276,15932,15935]	[10,5,5,5,5,5]
